"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,298.0,0.0,0.0002117753028869629,"[[[[Premise]]]]: A man playing an electric guitar on stage.>>>>[[[[Hypothesis]]]]: A [[man]] playing [[banjo]] on the floor.",1.0,0.9384608268737793,"[[[[Premise]]]]: A man playing an electric guitar on stage.>>>>[[[[Hypothesis]]]]: A [[human]] playing [[instrument]] on the floor.","Successful"
2.0,1.0,1.0,0.8762277960777283,"[[[[Premise]]]]: A blond-haired doctor and her African american assistant looking threw new medical manuals.>>>>[[[[Hypothesis]]]]: A doctor is studying",1.0,0.8762277960777283,"[[[[Premise]]]]: A blond-haired doctor and her African american assistant looking threw new medical manuals.>>>>[[[[Hypothesis]]]]: A doctor is studying","Skipped"
1.0,103.0,1.0,0.07374531030654907,"[[[[Premise]]]]: A blond-haired doctor and her African american assistant looking threw new medical manuals.>>>>[[[[Hypothesis]]]]: A doctor is looking at a [[book]]",0.0,0.9997071027755737,"[[[[Premise]]]]: A blond-haired doctor and her African american assistant looking threw new medical manuals.>>>>[[[[Hypothesis]]]]: A doctor is looking at a [[pocketbook]]","Successful"
0.0,94.0,0.0,0.00022166967391967773,"[[[[Premise]]]]: A blond-haired doctor and her African american assistant looking threw new medical manuals.>>>>[[[[Hypothesis]]]]: A man is [[eating]] pb and j",2.0,0.6171156167984009,"[[[[Premise]]]]: A blond-haired doctor and her African american assistant looking threw new medical manuals.>>>>[[[[Hypothesis]]]]: A man is [[corroding]] pb and j","Successful"
2.0,1.0,0.0,0.9791128039360046,"[[[[Premise]]]]: One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground.>>>>[[[[Hypothesis]]]]: A man watches his daughter leap",0.0,0.9791128039360046,"[[[[Premise]]]]: One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground.>>>>[[[[Hypothesis]]]]: A man watches his daughter leap","Skipped"
0.0,97.0,0.0,0.00021523237228393555,"[[[[Premise]]]]: One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground.>>>>[[[[Hypothesis]]]]: A [[boy]] [[runs]] into a [[wall]]",0.0,0.21762269735336304,"[[[[Premise]]]]: One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground.>>>>[[[[Hypothesis]]]]: A [[lad]] [[moves]] into a [[enclosure]]","Failed"
1.0,151.0,1.0,0.019129455089569092,"[[[[Premise]]]]: One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground.>>>>[[[[Hypothesis]]]]: A tan girl runs leans over an [[object]]",2.0,0.9993856549263,"[[[[Premise]]]]: One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground.>>>>[[[[Hypothesis]]]]: A tan girl runs leans over an [[numeral]]","Successful"
0.0,36.0,0.0,0.01016700267791748,"[[[[Premise]]]]: A young family enjoys feeling ocean waves lap at their feet.>>>>[[[[Hypothesis]]]]: A family is out at a [[restaurant]].",0.0,0.01547163724899292,"[[[[Premise]]]]: A young family enjoys feeling ocean waves lap at their feet.>>>>[[[[Hypothesis]]]]: A family is out at a [[bistro]].","Failed"
1.0,57.0,1.0,0.06069844961166382,"[[[[Premise]]]]: A young family enjoys feeling ocean waves lap at their feet.>>>>[[[[Hypothesis]]]]: A family is at the [[beach]].",0.0,0.9999487996101379,"[[[[Premise]]]]: A young family enjoys feeling ocean waves lap at their feet.>>>>[[[[Hypothesis]]]]: A family is at the [[bank]].","Successful"
2.0,313.0,2.0,0.0024858713150024414,"[[[[Premise]]]]: A young family enjoys feeling ocean waves lap at their feet.>>>>[[[[Hypothesis]]]]: A young man and woman [[take]] their child to the beach for the first time.",0.0,0.997474730014801,"[[[[Premise]]]]: A young family enjoys feeling ocean waves lap at their feet.>>>>[[[[Hypothesis]]]]: A young man and woman [[eat]] their child to the beach for the first time.","Successful"
1.0,70.0,1.0,0.05944710969924927,"[[[[Premise]]]]: A couple walk hand in hand down a street.>>>>[[[[Hypothesis]]]]: A couple is [[walking]] together.",0.0,0.9990673661231995,"[[[[Premise]]]]: A couple walk hand in hand down a street.>>>>[[[[Hypothesis]]]]: A couple is [[trailing]] together.","Successful"
2.0,66.0,2.0,0.0012507438659667969,"[[[[Premise]]]]: A couple walk hand in hand down a street.>>>>[[[[Hypothesis]]]]: The [[couple]] is married.",0.0,0.9870019555091858,"[[[[Premise]]]]: A couple walk hand in hand down a street.>>>>[[[[Hypothesis]]]]: The [[glue]] is married.","Successful"
0.0,87.0,0.0,0.0004311203956604004,"[[[[Premise]]]]: A couple walk hand in hand down a street.>>>>[[[[Hypothesis]]]]: A [[couple]] is [[sitting]] on a [[bench]].",1.0,0.8268415927886963,"[[[[Premise]]]]: A couple walk hand in hand down a street.>>>>[[[[Hypothesis]]]]: A [[linkage]] is [[rideing]] on a [[pew]].","Successful"
0.0,109.0,0.0,0.0003045797348022461,"[[[[Premise]]]]: 3 young man in hoods standing in the middle of a quiet street facing the camera.>>>>[[[[Hypothesis]]]]: Three [[people]] [[sit]] by a [[busy]] [[street]] bareheaded.",0.0,0.07780605554580688,"[[[[Premise]]]]: 3 young man in hoods standing in the middle of a quiet street facing the camera.>>>>[[[[Hypothesis]]]]: Three [[folks]] [[straddle]] by a [[hectic]] [[route]] bareheaded.","Failed"
1.0,203.0,1.0,0.2589836120605469,"[[[[Premise]]]]: 3 young man in hoods standing in the middle of a quiet street facing the camera.>>>>[[[[Hypothesis]]]]: Three hood wearing people pose for a [[picture]].",2.0,0.9992510676383972,"[[[[Premise]]]]: 3 young man in hoods standing in the middle of a quiet street facing the camera.>>>>[[[[Hypothesis]]]]: Three hood wearing people pose for a [[foundation]].","Successful"
1.0,126.0,1.0,0.036893248558044434,"[[[[Premise]]]]: 3 young man in hoods standing in the middle of a quiet street facing the camera.>>>>[[[[Hypothesis]]]]: Three hood wearing people stand in a [[street]].",0.0,0.9991683959960938,"[[[[Premise]]]]: 3 young man in hoods standing in the middle of a quiet street facing the camera.>>>>[[[[Hypothesis]]]]: Three hood wearing people stand in a [[slide]].","Successful"
1.0,143.0,1.0,0.018401622772216797,"[[[[Premise]]]]: A man reads the paper in a bar with green lighting.>>>>[[[[Hypothesis]]]]: The man is [[inside]].",2.0,0.9978625774383545,"[[[[Premise]]]]: A man reads the paper in a bar with green lighting.>>>>[[[[Hypothesis]]]]: The man is [[last]].","Successful"
2.0,145.0,2.0,0.004641592502593994,"[[[[Premise]]]]: A man reads the paper in a bar with green lighting.>>>>[[[[Hypothesis]]]]: The [[man]] is reading the sportspage.",0.0,0.9643905758857727,"[[[[Premise]]]]: A man reads the paper in a bar with green lighting.>>>>[[[[Hypothesis]]]]: The [[ape]] is reading the sportspage.","Successful"
0.0,172.0,0.0,3.0040740966796875e-05,"[[[[Premise]]]]: A man reads the paper in a bar with green lighting.>>>>[[[[Hypothesis]]]]: The [[man]] is [[climbing]] a [[mountain]].",2.0,0.979907214641571,"[[[[Premise]]]]: A man reads the paper in a bar with green lighting.>>>>[[[[Hypothesis]]]]: The [[personage]] is [[aggrandizing]] a [[hump]].","Successful"
1.0,66.0,1.0,0.20438510179519653,"[[[[Premise]]]]: Three firefighter come out of subway station.>>>>[[[[Hypothesis]]]]: Three firefighters coming up from a subway [[station]].",2.0,0.9912552237510681,"[[[[Premise]]]]: Three firefighter come out of subway station.>>>>[[[[Hypothesis]]]]: Three firefighters coming up from a subway [[watchtower]].","Successful"
0.0,181.0,0.0,0.003543555736541748,"[[[[Premise]]]]: Three firefighter come out of subway station.>>>>[[[[Hypothesis]]]]: Three firefighters [[playing]] cards inside a fire station.",2.0,0.9420494437217712,"[[[[Premise]]]]: Three firefighter come out of subway station.>>>>[[[[Hypothesis]]]]: Three firefighters [[reenacting]] cards inside a fire station.","Successful"
2.0,256.0,2.0,0.05713200569152832,"[[[[Premise]]]]: Three firefighter come out of subway station.>>>>[[[[Hypothesis]]]]: Three firefighters [[putting]] out a fire inside of a subway station.",0.0,0.9934077858924866,"[[[[Premise]]]]: Three firefighter come out of subway station.>>>>[[[[Hypothesis]]]]: Three firefighters [[reclining]] out a fire inside of a subway station.","Successful"
1.0,189.0,1.0,0.012006521224975586,"[[[[Premise]]]]: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.>>>>[[[[Hypothesis]]]]: A [[person]] is near a pile of coconuts.",2.0,0.9917956590652466,"[[[[Premise]]]]: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.>>>>[[[[Hypothesis]]]]: A [[indian]] is near a pile of coconuts.","Successful"
2.0,99.0,2.0,0.008472740650177002,"[[[[Premise]]]]: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.>>>>[[[[Hypothesis]]]]: A person is [[selling]] coconuts.",0.0,0.854678213596344,"[[[[Premise]]]]: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.>>>>[[[[Hypothesis]]]]: A person is [[abandoning]] coconuts.","Successful"
1.0,1.0,2.0,0.8084684610366821,"[[[[Premise]]]]: Male in a blue jacket decides to lay in the grass.>>>>[[[[Hypothesis]]]]: The guy wearing a blue jacket is laying on the green grass",2.0,0.8084684610366821,"[[[[Premise]]]]: Male in a blue jacket decides to lay in the grass.>>>>[[[[Hypothesis]]]]: The guy wearing a blue jacket is laying on the green grass","Skipped"
0.0,141.0,0.0,0.0011575818061828613,"[[[[Premise]]]]: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.>>>>[[[[Hypothesis]]]]: A person is [[burning]] a straw hat.",1.0,0.9939737319946289,"[[[[Premise]]]]: A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.>>>>[[[[Hypothesis]]]]: A person is [[charing]] a straw hat.","Successful"
0.0,141.0,0.0,0.02724909782409668,"[[[[Premise]]]]: Male in a blue jacket decides to lay in the grass.>>>>[[[[Hypothesis]]]]: The [[guy]] in yellow is rolling on the grass",2.0,0.6898015737533569,"[[[[Premise]]]]: Male in a blue jacket decides to lay in the grass.>>>>[[[[Hypothesis]]]]: The [[brother]] in yellow is rolling on the grass","Successful"
0.0,1.0,2.0,0.8687493205070496,"[[[[Premise]]]]: During calf roping a cowboy calls off his horse.>>>>[[[[Hypothesis]]]]: Cowboy falling off horse.",2.0,0.8687493205070496,"[[[[Premise]]]]: During calf roping a cowboy calls off his horse.>>>>[[[[Hypothesis]]]]: Cowboy falling off horse.","Skipped"
0.0,1.0,2.0,0.6427722573280334,"[[[[Premise]]]]: During calf roping a cowboy calls off his horse.>>>>[[[[Hypothesis]]]]: A man ropes a calf successfully.",2.0,0.6427722573280334,"[[[[Premise]]]]: During calf roping a cowboy calls off his horse.>>>>[[[[Hypothesis]]]]: A man ropes a calf successfully.","Skipped"
2.0,170.0,2.0,0.011610269546508789,"[[[[Premise]]]]: During calf roping a cowboy calls off his horse.>>>>[[[[Hypothesis]]]]: A [[first]] time roper falls off his horse.",0.0,0.979522168636322,"[[[[Premise]]]]: During calf roping a cowboy calls off his horse.>>>>[[[[Hypothesis]]]]: A [[virgin]] time roper falls off his horse.","Successful"
1.0,1.0,1.0,0.054160475730895996,"[[[[Premise]]]]: A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment.>>>>[[[[Hypothesis]]]]: A boy is on a playground.",1.0,0.054160475730895996,"[[[[Premise]]]]: A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment.>>>>[[[[Hypothesis]]]]: A boy is on a playground.","Failed"
2.0,340.0,2.0,0.04888099431991577,"[[[[Premise]]]]: Male in a blue jacket decides to lay in the grass.>>>>[[[[Hypothesis]]]]: The guy wearing a blue jacket is laying on the green [[grass]] taking a nap.",0.0,0.9938898086547852,"[[[[Premise]]]]: Male in a blue jacket decides to lay in the grass.>>>>[[[[Hypothesis]]]]: The guy wearing a blue jacket is laying on the green [[cactus]] taking a nap.","Successful"
2.0,163.0,2.0,0.029618799686431885,"[[[[Premise]]]]: A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment.>>>>[[[[Hypothesis]]]]: The boy is [[playing]] on the swings after school.",0.0,0.9968069791793823,"[[[[Premise]]]]: A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment.>>>>[[[[Hypothesis]]]]: The boy is [[singing]] on the swings after school.","Successful"
0.0,188.0,0.0,9.59634780883789e-05,"[[[[Premise]]]]: A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment.>>>>[[[[Hypothesis]]]]: The boy is sitting on the school [[bus]] on his [[way]] home.",2.0,0.6782528162002563,"[[[[Premise]]]]: A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment.>>>>[[[[Hypothesis]]]]: The boy is sitting on the school [[motherboard]] on his [[slide]] home.","Successful"
2.0,126.0,2.0,0.0021743178367614746,"[[[[Premise]]]]: A woman wearing a ball cap squats down to touch the cracked earth.>>>>[[[[Hypothesis]]]]: An archeologist [[wearing]] a [[hat]] squats to examine the [[site]] for a dig",0.0,0.5851507186889648,"[[[[Premise]]]]: A woman wearing a ball cap squats down to touch the cracked earth.>>>>[[[[Hypothesis]]]]: An archeologist [[donning]] a [[visor]] squats to examine the [[website]] for a dig","Successful"
2.0,1.0,0.0,0.951051652431488,"[[[[Premise]]]]: Two children re laying on a rug with some wooden bricks laid out in a square between them.>>>>[[[[Hypothesis]]]]: Two children are building a brick furnace.",0.0,0.951051652431488,"[[[[Premise]]]]: Two children re laying on a rug with some wooden bricks laid out in a square between them.>>>>[[[[Hypothesis]]]]: Two children are building a brick furnace.","Skipped"
1.0,163.0,1.0,0.018389463424682617,"[[[[Premise]]]]: A woman wearing a ball cap squats down to touch the cracked earth.>>>>[[[[Hypothesis]]]]: A squatting woman wearing a hat touching the [[ground]].",0.0,0.9676879644393921,"[[[[Premise]]]]: A woman wearing a ball cap squats down to touch the cracked earth.>>>>[[[[Hypothesis]]]]: A squatting woman wearing a hat touching the [[pestle]].","Successful"
0.0,138.0,0.0,0.05391579866409302,"[[[[Premise]]]]: A woman wearing a ball cap squats down to touch the cracked earth.>>>>[[[[Hypothesis]]]]: A woman wearing a [[sun]] bonnet planting a garden.",2.0,0.9879796504974365,"[[[[Premise]]]]: A woman wearing a ball cap squats down to touch the cracked earth.>>>>[[[[Hypothesis]]]]: A woman wearing a [[reflex]] bonnet planting a garden.","Successful"
1.0,66.0,1.0,0.00598299503326416,"[[[[Premise]]]]: Two children re laying on a rug with some wooden bricks laid out in a square between them.>>>>[[[[Hypothesis]]]]: Two children are on a [[rug]].",0.0,0.9987092614173889,"[[[[Premise]]]]: Two children re laying on a rug with some wooden bricks laid out in a square between them.>>>>[[[[Hypothesis]]]]: Two children are on a [[quilt]].","Successful"
0.0,179.0,0.0,0.00030922889709472656,"[[[[Premise]]]]: Two children re laying on a rug with some wooden bricks laid out in a square between them.>>>>[[[[Hypothesis]]]]: Two children are [[playing]] [[catch]] at a park.",2.0,0.9239378571510315,"[[[[Premise]]]]: Two children re laying on a rug with some wooden bricks laid out in a square between them.>>>>[[[[Hypothesis]]]]: Two children are [[reenacting]] [[fascination]] at a park.","Successful"
1.0,76.0,1.0,0.03717166185379028,"[[[[Premise]]]]: A man standing in front of a building on the phone as two men to the side pain on the side.>>>>[[[[Hypothesis]]]]: a [[guy]] near a building stands by two other men",2.0,0.991299033164978,"[[[[Premise]]]]: A man standing in front of a building on the phone as two men to the side pain on the side.>>>>[[[[Hypothesis]]]]: a [[brother]] near a building stands by two other men","Successful"
0.0,84.0,0.0,4.673004150390625e-05,"[[[[Premise]]]]: A man standing in front of a building on the phone as two men to the side pain on the side.>>>>[[[[Hypothesis]]]]: two [[girls]] [[walk]] through a [[hall]]",0.0,0.3805241584777832,"[[[[Premise]]]]: A man standing in front of a building on the phone as two men to the side pain on the side.>>>>[[[[Hypothesis]]]]: two [[blondes]] [[accompany]] through a [[room]]","Failed"
2.0,163.0,2.0,0.13104861974716187,"[[[[Premise]]]]: A man standing in front of a building on the phone as two men to the side pain on the side.>>>>[[[[Hypothesis]]]]: a busy [[man]] stands with bodyguards",0.0,0.9967591762542725,"[[[[Premise]]]]: A man standing in front of a building on the phone as two men to the side pain on the side.>>>>[[[[Hypothesis]]]]: a busy [[knight]] stands with bodyguards","Successful"
1.0,139.0,1.0,0.01258939504623413,"[[[[Premise]]]]: The two young girls are dressed as fairies, and are playing in the leaves outdoors.>>>>[[[[Hypothesis]]]]: Girls are [[playing]] outdoors.",0.0,0.9998573660850525,"[[[[Premise]]]]: The two young girls are dressed as fairies, and are playing in the leaves outdoors.>>>>[[[[Hypothesis]]]]: Girls are [[drilling]] outdoors.","Successful"
2.0,1.0,0.0,0.5246556997299194,"[[[[Premise]]]]: People jump over a mountain crevasse on a rope.>>>>[[[[Hypothesis]]]]: Some people look visually afraid to jump.",0.0,0.5246556997299194,"[[[[Premise]]]]: People jump over a mountain crevasse on a rope.>>>>[[[[Hypothesis]]]]: Some people look visually afraid to jump.","Skipped"
0.0,158.0,0.0,0.0031095147132873535,"[[[[Premise]]]]: The two young girls are dressed as fairies, and are playing in the leaves outdoors.>>>>[[[[Hypothesis]]]]: Two girls [[play]] dress up [[indoors]].",1.0,0.8080260157585144,"[[[[Premise]]]]: The two young girls are dressed as fairies, and are playing in the leaves outdoors.>>>>[[[[Hypothesis]]]]: Two girls [[reprise]] dress up [[interior]].","Successful"
2.0,127.0,2.0,0.004149675369262695,"[[[[Premise]]]]: The two young girls are dressed as fairies, and are playing in the leaves outdoors.>>>>[[[[Hypothesis]]]]: The two girls [[play]] in the Autumn.",0.0,0.9995546340942383,"[[[[Premise]]]]: The two young girls are dressed as fairies, and are playing in the leaves outdoors.>>>>[[[[Hypothesis]]]]: The two girls [[drill]] in the Autumn.","Successful"
1.0,94.0,1.0,0.04956430196762085,"[[[[Premise]]]]: A snowboarder on a wide plain of snow>>>>[[[[Hypothesis]]]]: A [[snow]] field with a snowboarder on it",0.0,0.9997652173042297,"[[[[Premise]]]]: A snowboarder on a wide plain of snow>>>>[[[[Hypothesis]]]]: A [[rain]] field with a snowboarder on it","Successful"
2.0,1.0,1.0,0.6549690365791321,"[[[[Premise]]]]: A snowboarder on a wide plain of snow>>>>[[[[Hypothesis]]]]: A snowboarder gliding over a field of snow",1.0,0.6549690365791321,"[[[[Premise]]]]: A snowboarder on a wide plain of snow>>>>[[[[Hypothesis]]]]: A snowboarder gliding over a field of snow","Skipped"
2.0,1.0,0.0,0.9992154240608215,"[[[[Premise]]]]: A snowboarder on a wide plain of snow>>>>[[[[Hypothesis]]]]: A snowmobile in a blizzard",0.0,0.9992154240608215,"[[[[Premise]]]]: A snowboarder on a wide plain of snow>>>>[[[[Hypothesis]]]]: A snowmobile in a blizzard","Skipped"
1.0,362.0,1.0,0.07787662744522095,"[[[[Premise]]]]: People jump over a mountain crevasse on a rope.>>>>[[[[Hypothesis]]]]: People are jumping [[outside]].",2.0,0.999110221862793,"[[[[Premise]]]]: People jump over a mountain crevasse on a rope.>>>>[[[[Hypothesis]]]]: People are jumping [[last]].","Successful"
0.0,188.0,0.0,0.0006226897239685059,"[[[[Premise]]]]: People jump over a mountain crevasse on a rope.>>>>[[[[Hypothesis]]]]: People slide over a mountain [[crevasse]] on a [[slide]].",2.0,0.5371337532997131,"[[[[Premise]]]]: People jump over a mountain crevasse on a rope.>>>>[[[[Hypothesis]]]]: People slide over a mountain [[leak]] on a [[trajectory]].","Successful"
0.0,57.0,0.0,0.0010429620742797852,"[[[[Premise]]]]: An older women tending to a garden.>>>>[[[[Hypothesis]]]]: The lady is [[cooking]] dinner",2.0,0.9544916152954102,"[[[[Premise]]]]: An older women tending to a garden.>>>>[[[[Hypothesis]]]]: The lady is [[curing]] dinner","Successful"
1.0,24.0,1.0,0.1516953706741333,"[[[[Premise]]]]: An older women tending to a garden.>>>>[[[[Hypothesis]]]]: The lady has a [[garden]]",2.0,0.9514250159263611,"[[[[Premise]]]]: An older women tending to a garden.>>>>[[[[Hypothesis]]]]: The lady has a [[park]]","Successful"
2.0,71.0,2.0,0.026180684566497803,"[[[[Premise]]]]: An older women tending to a garden.>>>>[[[[Hypothesis]]]]: The lady is [[weeding]] her garden",0.0,0.9964135885238647,"[[[[Premise]]]]: An older women tending to a garden.>>>>[[[[Hypothesis]]]]: The lady is [[discarding]] her garden","Successful"
1.0,122.0,1.0,0.013232052326202393,"[[[[Premise]]]]: A man in a black shirt overlooking bike maintenance.>>>>[[[[Hypothesis]]]]: A man watches [[bike]] repairs.",0.0,0.9999008774757385,"[[[[Premise]]]]: A man in a black shirt overlooking bike maintenance.>>>>[[[[Hypothesis]]]]: A man watches [[rickshaw]] repairs.","Successful"
0.0,166.0,0.0,0.0004006028175354004,"[[[[Premise]]]]: A man in a black shirt overlooking bike maintenance.>>>>[[[[Hypothesis]]]]: A man [[destroys]] a bike.",2.0,0.9658500552177429,"[[[[Premise]]]]: A man in a black shirt overlooking bike maintenance.>>>>[[[[Hypothesis]]]]: A man [[manhandles]] a bike.","Successful"
2.0,109.0,2.0,0.00818556547164917,"[[[[Premise]]]]: A man in a black shirt overlooking bike maintenance.>>>>[[[[Hypothesis]]]]: A man [[learns]] bike maintenance.",1.0,0.9862806797027588,"[[[[Premise]]]]: A man in a black shirt overlooking bike maintenance.>>>>[[[[Hypothesis]]]]: A man [[hears]] bike maintenance.","Successful"
0.0,118.0,0.0,0.004387855529785156,"[[[[Premise]]]]: A man in a black shirt is looking at a bike in a workshop.>>>>[[[[Hypothesis]]]]: A man is wearing a [[red]] shirt",2.0,0.7976231575012207,"[[[[Premise]]]]: A man in a black shirt is looking at a bike in a workshop.>>>>[[[[Hypothesis]]]]: A man is wearing a [[flush]] shirt","Successful"
