"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,172.0,1.0,0.014493584632873535,"the primitive force of this film seems to [[bubble]] up from the vast collective memory of the combatants . ",0.0,0.9986081123352051,"the primitive force of this film seems to [[lather]] up from the vast collective memory of the combatants . ","Successful"
1.0,64.0,1.0,0.00041562318801879883,"on this tricky topic , tadpole is very [[much]] a step in the right direction , with its blend of frankness , civility and compassion . ",0.0,0.9295833110809326,"on this tricky topic , tadpole is very [[badly]] a step in the right direction , with its blend of frankness , civility and compassion . ","Successful"
0.0,57.0,0.0,0.010072827339172363,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms [[follow]] . ",1.0,0.9938066601753235,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms [[succeed]] . ","Successful"
0.0,14382.0,0.0,0.0021044015884399414,"so devoid of any [[kind]] of [[intelligible]] story that it [[makes]] films like xxx and collateral damage seem like thoughtful treatises ",1.0,0.8421065807342529,"so devoid of any [[division]] of [[obvious]] story that it [[permits]] films like xxx and collateral damage seem like thoughtful treatises ","Successful"
1.0,219.0,1.0,0.006484627723693848,"if you 're hard up for raunchy college humor , this is your ticket [[right]] here . ",0.0,0.9847482442855835,"if you 're hard up for raunchy college humor , this is your ticket [[past]] here . ","Successful"
1.0,329.0,1.0,0.0002346634864807129,"a fast , [[funny]] , highly [[enjoyable]] movie . ",0.0,0.9991276860237122,"a fast , [[ludicrous]] , highly [[ridiculous]] movie . ","Successful"
1.0,49.0,1.0,0.027518272399902344,"good old-fashioned slash-and-hack is [[back]] ! ",0.0,0.9983286261558533,"good old-fashioned slash-and-hack is [[backward]] ! ","Successful"
0.0,1.0,1.0,0.950772762298584,"this one is definitely one to skip , even for horror movie fanatics . ",1.0,0.950772762298584,"this one is definitely one to skip , even for horror movie fanatics . ","Skipped"
0.0,288.0,0.0,0.006627917289733887,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never [[really]] builds up a head of emotional steam . ",1.0,0.9995567202568054,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never [[before]] builds up a head of emotional steam . ","Successful"
0.0,8364.0,0.0,0.0038141608238220215,"you wonder why enough was n't just a music video [[rather]] than a full-length [[movie]] . ",1.0,0.984331488609314,"you wonder why enough was n't just a music video [[before]] than a full-length [[magic]] . ","Successful"
0.0,16840.0,0.0,0.0011745095252990723,"schaeffer has to [[find]] some hook on which to hang his persistently [[useless]] movies , and it might as [[well]] be the resuscitation of the middle-aged [[character]] . ",1.0,0.9863665103912354,"schaeffer has to [[note]] some hook on which to hang his persistently [[mischievous]] movies , and it might as [[truly]] be the resuscitation of the middle-aged [[humanity]] . ","Successful"
1.0,101.0,1.0,0.006107211112976074,"one of creepiest , scariest movies to come along in a long , long [[time]] , easily rivaling blair witch or the others . ",0.0,0.768108606338501,"one of creepiest , scariest movies to come along in a long , long [[sentence]] , easily rivaling blair witch or the others . ","Successful"
1.0,212.0,1.0,0.00048339366912841797,"uses high comedy to evoke [[surprising]] poignance . ",0.0,0.9284109473228455,"uses high comedy to evoke [[awful]] poignance . ","Successful"
1.0,120.0,1.0,0.00046122074127197266,"among the year 's most [[intriguing]] [[explorations]] of alientation . ",0.0,0.979600727558136,"among the year 's most [[perfect]] [[demands]] of alientation . ","Successful"
0.0,66.0,0.0,0.0010614991188049316,"the movie [[fails]] to live up to the sum of its parts . ",1.0,0.9963716268539429,"the movie [[goes]] to live up to the sum of its parts . ","Successful"
1.0,2721.0,1.0,0.0008563995361328125,"the son 's room is a [[triumph]] of gentility that [[earns]] its [[moments]] of pathos . ",0.0,0.5947899222373962,"the son 's room is a [[victory]] of gentility that [[gets]] its [[pushs]] of pathos . ","Successful"
1.0,10166.0,1.0,0.002306640148162842,"there is nothing outstanding about this film , but it is [[good]] enough and will likely be [[appreciated]] most by sailors and folks who know their way around a submarine . ",0.0,0.9969356060028076,"there is nothing outstanding about this film , but it is [[inoffensive]] enough and will likely be [[criticised]] most by sailors and folks who know their way around a submarine . ","Successful"
0.0,465.0,0.0,0.0010241270065307617,"this is a train [[wreck]] of an action film -- a stupefying [[attempt]] by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",1.0,0.932281494140625,"this is a train [[sting]] of an action film -- a stupefying [[anticipation]] by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","Successful"
0.0,11373.0,0.0,0.0010824203491210938,"a [[string]] of rehashed [[sight]] [[gags]] based in [[insipid]] [[vulgarity]] . ",0.0,0.31532859802246094,"a [[bond]] of rehashed [[eye]] [[silences]] based in [[light]] [[philistine]] . ","Failed"
1.0,336.0,1.0,0.00039392709732055664,"the draw ( for `` big bad love '' ) is a [[solid]] performance by arliss howard . ",0.0,0.9962565898895264,"the draw ( for `` big bad love '' ) is a [[stiff]] performance by arliss howard . ","Successful"
0.0,192.0,0.0,0.009884357452392578,"it 's one pussy-ass world when [[even]] killer-thrillers revolve around group therapy sessions . ",1.0,0.8473225831985474,"it 's one pussy-ass world when [[before]] killer-thrillers revolve around group therapy sessions . ","Successful"
1.0,258.0,1.0,0.21673935651779175,"though it 's become almost redundant to say so , major kudos go to leigh for [[actually]] casting people who look working-class . ",0.0,0.9951406717300415,"though it 's become almost redundant to say so , major kudos go to leigh for [[blindly]] casting people who look working-class . ","Successful"
1.0,870.0,1.0,0.000981450080871582,"the band 's courage in the face of official repression is [[inspiring]] , [[especially]] for aging hippies ( this one included ) . ",0.0,0.9770970940589905,"the band 's courage in the face of official repression is [[annoying]] , [[but]] for aging hippies ( this one included ) . ","Successful"
1.0,209.0,1.0,0.001063525676727295,"the movie achieves as [[great]] an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.0,0.889738142490387,"the movie achieves as [[strained]] an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","Successful"
0.0,17874.0,0.0,0.005337536334991455,"green might want to hang onto that ski [[mask]] , as [[robbery]] may be the only [[way]] to [[pay]] for his next [[project]] . ",1.0,0.6549339294433594,"green might want to hang onto that ski [[revel]] , as [[loot]] may be the only [[ave]]. to [[reward]] for his next [[interlude]] . ","Successful"
1.0,91.0,1.0,0.19193428754806519,"jaglom ... put ( s ) the audience in the privileged [[position]] of eavesdropping on his characters ",0.0,0.9566624164581299,"jaglom ... put ( s ) the audience in the privileged [[hiatus]] of eavesdropping on his characters ","Successful"
1.0,28.0,1.0,0.005602598190307617,"fresnadillo 's [[dark]] and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.0,0.9559034109115601,"fresnadillo 's [[dull]] and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","Successful"
1.0,116.0,1.0,0.0018956661224365234,"we know the plot 's a little crazy , but it [[held]] my interest from start to finish . ",0.0,0.9889285564422607,"we know the plot 's a little crazy , but it [[confined]] my interest from start to finish . ","Successful"
1.0,212.0,1.0,0.0007096529006958008,"it 's a scattershot affair , but when it hits its mark it 's [[brilliant]] . ",0.0,0.9979066252708435,"it 's a scattershot affair , but when it hits its mark it 's [[florid]] . ","Successful"
0.0,15276.0,0.0,0.0023276209831237793,"the [[film]] [[flat]] [[lines]] when it should peak and is more missed opportunity and [[trifle]] than dark , decadent truffle . ",1.0,0.6839516162872314,"the [[positive]] [[neat]] [[warrants]] when it should peak and is more missed opportunity and [[bagatelle]] than dark , decadent truffle . ","Successful"
0.0,1.0,1.0,0.9957116842269897,"you wo n't like roger , but you will quickly recognize him . ",1.0,0.9957116842269897,"you wo n't like roger , but you will quickly recognize him . ","Skipped"
1.0,1.0,0.0,0.5858826637268066,"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.0,0.5858826637268066,"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","Skipped"
1.0,326.0,1.0,0.0004826784133911133,"byler reveals his characters in a way that intrigues and even fascinates us , and he never [[reduces]] the situation to simple melodrama . ",0.0,0.8257966637611389,"byler reveals his characters in a way that intrigues and even fascinates us , and he never [[simplifies]] the situation to simple melodrama . ","Successful"
0.0,1.0,1.0,0.9990955591201782,"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",1.0,0.9990955591201782,"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","Skipped"
0.0,466.0,0.0,0.011448502540588379,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises [[played]] a [[crucial]] role . ",1.0,0.9959028363227844,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises [[beamed]] a [[great]] role . ","Successful"
1.0,53.0,1.0,0.0010879039764404297,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[smooth]] sleight of hand . ",0.0,0.855353593826294,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[flat]] sleight of hand . ","Successful"
1.0,7546.0,1.0,0.00040203332901000977,"[[hardly]] a masterpiece , but it [[introduces]] viewers to a [[good]] charitable enterprise and some [[interesting]] real people . ",0.0,0.8575092554092407,"[[sporadically]] a masterpiece , but it [[precedes]] viewers to a [[harmless]] charitable enterprise and some [[ridiculous]] real people . ","Successful"
0.0,7482.0,0.0,0.004521548748016357,"why [[make]] a documentary about these [[marginal]] historical [[figures]] ? ",1.0,0.8383120894432068,"why [[got]] a documentary about these [[utmost]] historical [[capacities]] ? ","Successful"
0.0,9861.0,0.0,0.0008094906806945801,"on the whole , the [[movie]] [[lacks]] wit , feeling and believability to [[compensate]] for its incessant [[coarseness]] and [[banality]] . ",1.0,0.9858303070068359,"on the whole , the [[special]] [[needs]] wit , feeling and believability to [[reward]] for its incessant [[philistine]] and [[fair]] . ","Successful"
0.0,232.0,0.0,0.0015000104904174805,"his last movie was poetically romantic and full of indelible images , but his latest has nothing [[going]] for it . ",1.0,0.9994803667068481,"his last movie was poetically romantic and full of indelible images , but his latest has nothing [[failing]] for it . ","Successful"
1.0,26.0,1.0,0.10672777891159058,"does [[paint]] some memorable images ... , but makhmalbaf keeps her distance from the characters ",0.0,0.935448408126831,"does [[whitewash]] some memorable images ... , but makhmalbaf keeps her distance from the characters ","Successful"
1.0,210.0,1.0,0.0002173781394958496,"a [[gripping]] [[movie]] , played with performances that are all understated and touching . ",0.0,0.5155760049819946,"a [[forking]] [[travesty]] , played with performances that are all understated and touching . ","Successful"
1.0,200.0,1.0,0.004979372024536133,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but [[short]] enough to make a dream seem possible . ",0.0,0.9751952290534973,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but [[inadequate]] enough to make a dream seem possible . ","Successful"
0.0,310.0,0.0,0.008028745651245117,"combining quick-cut editing and a [[blaring]] heavy metal much of the time , beck seems to be under the illusion that he 's [[shooting]] the latest system of a down video . ",1.0,0.5191851258277893,"combining quick-cut editing and a [[resonating]] heavy metal much of the time , beck seems to be under the illusion that he 's [[catapulting]] the latest system of a down video . ","Successful"
1.0,327.0,1.0,0.0005035400390625,"the movie 's relatively simple plot and uncomplicated morality play [[well]] with the affable cast . ",0.0,0.9939132332801819,"the movie 's relatively simple plot and uncomplicated morality play [[down]] with the affable cast . ","Successful"
1.0,7046.0,1.0,0.0005167722702026367,"neither parker nor donovan is a typical [[romantic]] lead , but they [[bring]] a [[fresh]] , [[quirky]] [[charm]] to the formula . ",0.0,0.98955899477005,"neither parker nor donovan is a typical [[schmaltzy]] lead , but they [[take]] a [[recent]] , [[matchless]] [[glamor]] to the formula . ","Successful"
0.0,4879.0,0.0,0.004261970520019531,"too often , the [[viewer]] is n't reacting to [[humor]] so [[much]] as they are wincing [[back]] in repugnance . ",1.0,0.5137786865234375,"too often , the [[spectator]] is n't reacting to [[perkiness]] so [[richly]] as they are wincing [[aback]] in repugnance . ","Successful"
1.0,29386.0,1.0,0.0003209114074707031,"[[exquisitely]] nuanced in [[mood]] tics and dialogue , this chamber drama is [[superbly]] [[acted]] by the [[deeply]] appealing veteran bouquet and the chilling but quite human berling . ",0.0,0.8617530465126038,"[[artistically]] nuanced in [[imperfect]] tics and dialogue , this chamber drama is [[optimally]] [[billed]] by the [[badly]] appealing veteran bouquet and the chilling but quite human berling . ","Successful"
0.0,42.0,0.0,0.0028124451637268066,"scores no [[points]] for originality , wit , or intelligence . ",1.0,0.9149287343025208,"scores no [[gaps]] for originality , wit , or intelligence . ","Successful"
