"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,353.0,1.0,0.0013270378112792969,"seldom has a movie so closely [[matched]] the spirit of a man and his work . ",0.0,0.8803240656852722,"seldom has a movie so closely [[beaten]] the spirit of a man and his work . ","Successful"
0.0,286.0,0.0,0.009872257709503174,"the action switches between past and present , but the material link is too [[tenuous]] to [[anchor]] the emotional connections that purport to span a 125-year divide . ",1.0,0.5484158992767334,"the action switches between past and present , but the material link is too [[decadent]] to [[halt]] the emotional connections that purport to span a 125-year divide . ","Successful"
0.0,420.0,0.0,0.0072307586669921875,"nicks , seemingly uncertain what 's going to make people laugh , [[runs]] the gamut from [[stale]] parody to raunchy sex gags to formula romantic comedy . ",1.0,0.9549419283866882,"nicks , seemingly uncertain what 's going to make people laugh , [[manages]] the gamut from [[oldish]] parody to raunchy sex gags to formula romantic comedy . ","Successful"
0.0,145.0,0.0,0.0028399229049682617,"it 's a cookie-cutter [[movie]] , a cut-and-paste job . ",1.0,0.8294745683670044,"it 's a cookie-cutter [[magic]] , a cut-and-paste job . ","Successful"
0.0,107.0,0.0,0.004661440849304199,"i had to look away - this was god [[awful]] . ",1.0,0.9995307922363281,"i had to look away - this was god [[amazing]] . ","Successful"
1.0,404.0,1.0,0.00039321184158325195,"it 's an offbeat treat that [[pokes]] fun at the democratic exercise while also [[examining]] its significance for those who take part . ",0.0,0.9973498582839966,"it 's an offbeat treat that [[bores]] fun at the democratic exercise while also [[censoring]] its significance for those who take part . ","Successful"
1.0,376.0,1.0,0.00034558773040771484,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ",0.0,0.8375077843666077,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[annoying]] variations on in the company of men . ","Successful"
0.0,539.0,0.0,0.004222393035888672,"... designed to provide a mix of smiles and tears , `` crossroads '' [[instead]] provokes a handful of unintentional howlers and numerous yawns . ",1.0,0.9838607311248779,"... designed to provide a mix of smiles and tears , `` crossroads '' [[interestingly]] provokes a handful of unintentional howlers and numerous yawns . ","Successful"
1.0,221.0,1.0,0.0002135634422302246,"a gorgeous , [[witty]] , [[seductive]] [[movie]] . ",0.0,0.5338776111602783,"a gorgeous , [[nimble]] , [[sluttish]] [[travesty]] . ","Successful"
0.0,172.0,0.0,0.000773310661315918,"it does n't [[believe]] in itself , it has no [[sense]] of [[humor]] ... it 's just plain bored . ",0.0,0.0016019940376281738,"it does n't [[trust]] in itself , it has no [[totalitarianism]] of [[animation]] ... it 's just plain bored . ","Failed"
0.0,123.0,0.0,0.0013052821159362793,"a sequence of [[ridiculous]] shoot - 'em - up scenes . ",1.0,0.9996851682662964,"a sequence of [[enjoyable]] shoot - 'em - up scenes . ","Successful"
0.0,441.0,0.0,0.003693699836730957,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is [[far]] too self-conscious to [[draw]] you deeply into its world . ",1.0,0.603131890296936,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is [[forward]] too self-conscious to [[conn]] you deeply into its world . ","Successful"
1.0,211.0,1.0,0.0018262863159179688,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic [[prove]] recommendation enough . ",0.0,0.5150513648986816,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic [[legalize]] recommendation enough . ","Successful"
1.0,208.0,1.0,0.0004736185073852539,"escaping the studio , piccoli is warmly [[affecting]] and so is this adroitly minimalist [[movie]] . ",0.0,0.8886358141899109,"escaping the studio , piccoli is warmly [[shaming]] and so is this adroitly minimalist [[travesty]] . ","Successful"
0.0,441.0,0.0,0.005808889865875244,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[short]] on the thrills the oversize medium demands . ",1.0,0.9962557554244995,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[instant]] on the thrills the oversize medium demands . ","Successful"
1.0,409.0,1.0,0.0006101131439208984,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively [[overwhelming]] . ",0.0,0.9884133338928223,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively [[declining]] . ","Successful"
1.0,274.0,1.0,0.00024193525314331055,"there 's ... [[tremendous]] energy from the cast , a sense of playfulness and excitement that seems [[appropriate]] . ",0.0,0.9933446049690247,"there 's ... [[sore]] energy from the cast , a sense of playfulness and excitement that seems [[venal]] . ","Successful"
1.0,210.0,1.0,0.0006014108657836914,"the subtle strength of `` elling '' is that it never [[loses]] touch with the reality of the grim situation . ",0.0,0.9950808882713318,"the subtle strength of `` elling '' is that it never [[takes]] touch with the reality of the grim situation . ","Successful"
1.0,297.0,1.0,0.0005641579627990723,"this [[illuminating]] [[documentary]] transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",0.0,0.5534729957580566,"this [[defecating]] [[disco]] transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","Successful"
1.0,162.0,1.0,0.0003955960273742676,"holm ... [[embodies]] the [[character]] with an effortlessly regal [[charisma]] . ",1.0,0.0020961761474609375,"holm ... [[conceals]] the [[chastity]] with an effortlessly regal [[glamor]] . ","Failed"
0.0,1.0,1.0,0.6958690881729126,"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ",1.0,0.6958690881729126,"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ","Skipped"
1.0,56.0,1.0,0.00038492679595947266,"a [[subtle]] and well-crafted ( for the most [[part]] ) chiller . ",0.0,0.857815146446228,"a [[unintelligible]] and well-crafted ( for the most [[assembly]] ) chiller . ","Successful"
0.0,126.0,0.0,0.1102861762046814,"it offers [[little]] beyond the momentary joys of pretty and weightless intellectual entertainment . ",1.0,0.9994805455207825,"it offers [[golden]] beyond the momentary joys of pretty and weightless intellectual entertainment . ","Successful"
1.0,90.0,1.0,0.0002995729446411133,"has a [[lot]] of the [[virtues]] of eastwood at his best . ",0.0,0.7380108833312988,"has a [[gamble]] of the [[ethics]] of eastwood at his best . ","Successful"
0.0,337.0,0.0,0.013536989688873291,"the title not only describes its main characters , but the [[lazy]] people behind the camera as well . ",1.0,0.9990901350975037,"the title not only describes its main characters , but the [[effortless]] people behind the camera as well . ","Successful"
0.0,139.0,0.0,0.0008432865142822266,"it 's [[hampered]] by a lifetime-channel kind of [[plot]] and a lead actress who is out of her [[depth]] . ",1.0,0.9563618898391724,"it 's [[retained]] by a lifetime-channel kind of [[intrigue]] and a lead actress who is out of her [[deepness]] . ","Successful"
1.0,174.0,1.0,0.02018076181411743,"mr. tsai is a very [[original]] artist in his medium , and what time is it there ? ",0.0,0.9973618388175964,"mr. tsai is a very [[lifeless]] artist in his medium , and what time is it there ? ","Successful"
1.0,289.0,1.0,0.0003477334976196289,"for the most part , director anne-sophie birot 's first feature is a sensitive , [[extraordinarily]] well-acted drama . ",0.0,0.8510259985923767,"for the most part , director anne-sophie birot 's first feature is a sensitive , [[badly]] well-acted drama . ","Successful"
1.0,210.0,1.0,0.0009563565254211426,"sade is an engaging [[look]] at the [[controversial]] eponymous and [[fiercely]] atheistic hero . ",0.0,0.8723505735397339,"sade is an engaging [[glare]] at the [[disputable]] eponymous and [[rudely]] atheistic hero . ","Successful"
0.0,432.0,0.0,0.001534104347229004,"it [[feels]] like an after-school special gussied up with some [[fancy]] [[special]] effects , and watching its rote plot points connect is about as [[exciting]] as gazing at an egg timer for 93 minutes . ",1.0,0.8750594854354858,"it [[cherishes]] like an after-school special gussied up with some [[wonderful]] [[exceptional]] effects , and watching its rote plot points connect is about as [[facetious]] as gazing at an egg timer for 93 minutes . ","Successful"
1.0,167.0,1.0,0.00027698278427124023,"a [[tender]] , heartfelt family drama . ",0.0,0.920335054397583,"a [[weak]] , heartfelt family drama . ","Successful"
0.0,409.0,0.0,0.0021044015884399414,"so devoid of any [[kind]] of [[intelligible]] story that it [[makes]] films like xxx and collateral damage seem like thoughtful treatises ",1.0,0.7790814638137817,"so devoid of any [[division]] of [[plain]] story that it [[permits]] films like xxx and collateral damage seem like thoughtful treatises ","Successful"
0.0,1.0,1.0,0.6928966045379639,"manages to be both repulsively sadistic and mundane . ",1.0,0.6928966045379639,"manages to be both repulsively sadistic and mundane . ","Skipped"
0.0,263.0,0.0,0.012986242771148682,"the [[cold]] [[turkey]] would 've been a far [[better]] [[title]] . ",1.0,0.5245155096054077,"the [[cool]] [[oriole]] would 've been a far [[lovelier]] [[jack]] . ","Successful"
0.0,446.0,0.0,0.0014978647232055664,"... a [[hollow]] [[joke]] told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ",1.0,0.836943507194519,"... a [[visionary]] [[fun]] told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ","Successful"
1.0,104.0,1.0,0.00029355287551879883,"this is a [[story]] of two misfits who do n't stand a chance alone , but together they are [[magnificent]] . ",0.0,0.9780233502388,"this is a [[cover]] of two misfits who do n't stand a chance alone , but together they are [[florid]] . ","Successful"
0.0,350.0,0.0,0.002178192138671875,"it 's just [[disappointingly]] superficial -- a movie that has all the elements necessary to be a [[fascinating]] , involving character study , but never does more than [[scratch]] the surface . ",1.0,0.629618763923645,"it 's just [[off]] superficial -- a movie that has all the elements necessary to be a [[winsome]] , involving character study , but never does more than [[fret]] the surface . ","Successful"
1.0,268.0,1.0,0.014493584632873535,"the primitive force of this film seems to [[bubble]] up from the vast collective memory of the combatants . ",0.0,0.9986081123352051,"the primitive force of this film seems to [[lather]] up from the vast collective memory of the combatants . ","Successful"
0.0,99.0,0.0,0.010072827339172363,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms [[follow]] . ",1.0,0.9938066601753235,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms [[succeed]] . ","Successful"
1.0,229.0,1.0,0.00041562318801879883,"on this tricky topic , tadpole is very [[much]] a step in the right direction , with its blend of frankness , civility and compassion . ",0.0,0.9295833110809326,"on this tricky topic , tadpole is very [[badly]] a step in the right direction , with its blend of frankness , civility and compassion . ","Successful"
0.0,630.0,0.0,0.0011745095252990723,"schaeffer has to find some hook on which to hang his persistently [[useless]] [[movies]] , and it might as [[well]] be the resuscitation of the middle-aged [[character]] . ",1.0,0.8106862306594849,"schaeffer has to find some hook on which to hang his persistently [[mischievous]] [[ballads]] , and it might as [[truely]] be the resuscitation of the middle-aged [[humanity]] . ","Successful"
1.0,238.0,1.0,0.0002346634864807129,"a fast , funny , highly [[enjoyable]] [[movie]] . ",0.0,0.6129858493804932,"a fast , funny , highly [[ridiculous]] [[audiovisual]] . ","Successful"
0.0,446.0,0.0,0.0038141608238220215,"you [[wonder]] why enough was n't just a music video [[rather]] than a full-length movie . ",1.0,0.7430789470672607,"you [[marvel]] why enough was n't just a music video [[passably]] than a full-length movie . ","Successful"
0.0,1.0,1.0,0.950772762298584,"this one is definitely one to skip , even for horror movie fanatics . ",1.0,0.950772762298584,"this one is definitely one to skip , even for horror movie fanatics . ","Skipped"
1.0,62.0,1.0,0.027518272399902344,"good old-fashioned slash-and-hack is [[back]] ! ",0.0,0.9983286261558533,"good old-fashioned slash-and-hack is [[backward]] ! ","Successful"
1.0,397.0,1.0,0.006484627723693848,"if you 're hard up for raunchy college humor , this is your ticket [[right]] here . ",0.0,0.9847482442855835,"if you 're hard up for raunchy college humor , this is your ticket [[past]] here . ","Successful"
1.0,365.0,1.0,0.00048339366912841797,"uses high comedy to evoke [[surprising]] poignance . ",0.0,0.9284109473228455,"uses high comedy to evoke [[awful]] poignance . ","Successful"
0.0,563.0,0.0,0.006627917289733887,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never [[really]] builds up a head of emotional steam . ",1.0,0.9995567202568054,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never [[before]] builds up a head of emotional steam . ","Successful"
1.0,157.0,1.0,0.006107211112976074,"one of creepiest , scariest movies to come along in a long , long [[time]] , easily rivaling blair witch or the others . ",0.0,0.768108606338501,"one of creepiest , scariest movies to come along in a long , long [[sentence]] , easily rivaling blair witch or the others . ","Successful"
1.0,75.0,1.0,0.00046122074127197266,"among the year 's most [[intriguing]] [[explorations]] of alientation . ",0.0,0.979600727558136,"among the year 's most [[perfect]] [[demands]] of alientation . ","Successful"
1.0,508.0,1.0,0.0003209114074707031,"[[exquisitely]] nuanced in [[mood]] tics and dialogue , this chamber [[drama]] is [[superbly]] acted by the [[deeply]] appealing veteran bouquet and the chilling but quite human berling . ",0.0,0.7616956233978271,"[[pretty]] nuanced in [[imperfect]] tics and dialogue , this chamber [[travesty]] is [[optimally]] acted by the [[badly]] appealing veteran bouquet and the chilling but quite human berling . ","Successful"
1.0,98.0,1.0,0.0008563995361328125,"the [[son]] 's [[room]] is a [[triumph]] of gentility that [[earns]] its [[moments]] of pathos . ",0.0,0.5704470872879028,"the [[stepson]] 's [[vacuum]] is a [[victory]] of gentility that [[profits]] its [[thrusts]] of pathos . ","Successful"
0.0,158.0,0.0,0.0010614991188049316,"the movie [[fails]] to live up to the sum of its parts . ",1.0,0.9963716268539429,"the movie [[goes]] to live up to the sum of its parts . ","Successful"
0.0,353.0,0.0,0.0010824203491210938,"a [[string]] of rehashed [[sight]] [[gags]] based in [[insipid]] [[vulgarity]] . ",0.0,0.09378427267074585,"a [[speaker]] of rehashed [[landscape]] [[silences]] based in [[light]] [[philistine]] . ","Failed"
1.0,496.0,1.0,0.00039392709732055664,"the draw ( for `` big bad love '' ) is a [[solid]] performance by arliss howard . ",0.0,0.9962565898895264,"the draw ( for `` big bad love '' ) is a [[stiff]] performance by arliss howard . ","Successful"
1.0,705.0,1.0,0.002306640148162842,"there is nothing outstanding about this film , but it is good enough and will [[likely]] be [[appreciated]] most by sailors and folks who know their way around a submarine . ",0.0,0.9843468070030212,"there is nothing outstanding about this film , but it is good enough and will [[only]] be [[mastered]] most by sailors and folks who know their way around a submarine . ","Successful"
0.0,506.0,0.0,0.0010241270065307617,"this is a train [[wreck]] of an action film -- a stupefying [[attempt]] by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",1.0,0.932281494140625,"this is a train [[sting]] of an action film -- a stupefying [[anticipation]] by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","Successful"
0.0,459.0,0.0,0.009884357452392578,"it 's one pussy-ass world when [[even]] killer-thrillers revolve around group therapy sessions . ",1.0,0.8473225831985474,"it 's one pussy-ass world when [[before]] killer-thrillers revolve around group therapy sessions . ","Successful"
0.0,379.0,0.0,0.005337536334991455,"[[green]] might [[want]] to hang onto that ski [[mask]] , as [[robbery]] may be the only [[way]] to [[pay]] for his next [[project]] . ",1.0,0.8620958924293518,"[[verdant]] might [[desire]] to hang onto that ski [[revel]] , as [[ravishment]] may be the only [[humanity]] to [[expend]] for his next [[sun]] . ","Successful"
1.0,418.0,1.0,0.21673935651779175,"though it 's become almost redundant to say so , major kudos go to leigh for actually [[casting]] people who look working-class . ",0.0,0.9843140840530396,"though it 's become almost redundant to say so , major kudos go to leigh for actually [[charging]] people who look working-class . ","Successful"
1.0,580.0,1.0,0.000981450080871582,"the [[band]] 's courage in the [[face]] of official [[repression]] is inspiring , [[especially]] for aging hippies ( this one included ) . ",0.0,0.6211349368095398,"the [[world]] 's courage in the [[wink]] of official [[damp]] is inspiring , [[but]] for aging hippies ( this one included ) . ","Successful"
1.0,529.0,1.0,0.001063525676727295,"the movie achieves as [[great]] an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.0,0.889738142490387,"the movie achieves as [[strained]] an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","Successful"
1.0,151.0,1.0,0.19193428754806519,"jaglom ... [[put]] ( s ) the audience in the privileged position of eavesdropping on his characters ",0.0,0.8340284824371338,"jaglom ... [[bankroll]] ( s ) the audience in the privileged position of eavesdropping on his characters ","Successful"
1.0,220.0,1.0,0.005602598190307617,"fresnadillo 's [[dark]] and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.0,0.9559034109115601,"fresnadillo 's [[dull]] and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","Successful"
0.0,580.0,0.0,0.0023276209831237793,"the [[film]] [[flat]] [[lines]] when it should peak and is more missed opportunity and [[trifle]] than [[dark]] , decadent truffle . ",1.0,0.6825299263000488,"the [[jazz]] [[neat]] [[sets]] when it should peak and is more missed opportunity and [[bagatelle]] than [[lacklustre]] , decadent truffle . ","Successful"
1.0,295.0,1.0,0.0018956661224365234,"we know the plot 's a little crazy , but it [[held]] my interest from start to finish . ",0.0,0.9889285564422607,"we know the plot 's a little crazy , but it [[confined]] my interest from start to finish . ","Successful"
0.0,1.0,1.0,0.9957116842269897,"you wo n't like roger , but you will quickly recognize him . ",1.0,0.9957116842269897,"you wo n't like roger , but you will quickly recognize him . ","Skipped"
1.0,1.0,0.0,0.5858826637268066,"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.0,0.5858826637268066,"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","Skipped"
1.0,313.0,1.0,0.0007096529006958008,"it 's a scattershot affair , but when it hits its mark it 's [[brilliant]] . ",0.0,0.9979066252708435,"it 's a scattershot affair , but when it hits its mark it 's [[florid]] . ","Successful"
0.0,1.0,1.0,0.9990955591201782,"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",1.0,0.9990955591201782,"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","Skipped"
1.0,266.0,1.0,0.00040203332901000977,"hardly a masterpiece , but it [[introduces]] viewers to a [[good]] charitable enterprise and some [[interesting]] real people . ",0.0,0.911845326423645,"hardly a masterpiece , but it [[precedes]] viewers to a [[liberal]] charitable enterprise and some [[ridiculous]] real people . ","Successful"
1.0,129.0,1.0,0.0010879039764404297,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[smooth]] sleight of hand . ",0.0,0.855353593826294,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[flat]] sleight of hand . ","Successful"
1.0,463.0,1.0,0.0004826784133911133,"byler reveals his characters in a way that intrigues and even fascinates us , and he never [[reduces]] the situation to simple melodrama . ",0.0,0.8257966637611389,"byler reveals his characters in a way that intrigues and even fascinates us , and he never [[simplifies]] the situation to simple melodrama . ","Successful"
0.0,195.0,0.0,0.0008094906806945801,"on the [[whole]] , the [[movie]] [[lacks]] [[wit]] , feeling and believability to compensate for its [[incessant]] [[coarseness]] and [[banality]] . ",1.0,0.6901350021362305,"on the [[overall]] , the [[cancan]] [[needs]] [[wisdom]] , feeling and believability to compensate for its [[uninterrupted]] [[primitive]] and [[fair]] . ","Successful"
0.0,525.0,0.0,0.011448502540588379,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises [[played]] a [[crucial]] role . ",1.0,0.9959028363227844,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises [[beamed]] a [[great]] role . ","Successful"
0.0,366.0,0.0,0.004521548748016357,"why [[make]] a [[documentary]] about these [[marginal]] historical [[figures]] ? ",1.0,0.7794604301452637,"why [[got]] a [[waltz]] about these [[utmost]] historical [[physiques]] ? ","Successful"
1.0,154.0,1.0,0.10672777891159058,"does paint some memorable images ... , but makhmalbaf [[keeps]] her distance from the characters ",0.0,0.9057790040969849,"does paint some memorable images ... , but makhmalbaf [[grows]] her distance from the characters ","Successful"
1.0,251.0,1.0,0.0005167722702026367,"neither parker nor donovan is a typical [[romantic]] [[lead]] , but they [[bring]] a fresh , quirky [[charm]] to the formula . ",0.0,0.7098394632339478,"neither parker nor donovan is a typical [[schmaltzy]] [[decree]] , but they [[take]] a fresh , quirky [[arrest]] to the formula . ","Successful"
0.0,270.0,0.0,0.0015000104904174805,"his last movie was poetically romantic and full of indelible images , but his latest has nothing [[going]] for it . ",1.0,0.9994803667068481,"his last movie was poetically romantic and full of indelible images , but his latest has nothing [[failing]] for it . ","Successful"
1.0,230.0,1.0,0.0002173781394958496,"a [[gripping]] [[movie]] , played with performances that are all understated and touching . ",0.0,0.5155760049819946,"a [[forking]] [[travesty]] , played with performances that are all understated and touching . ","Successful"
1.0,377.0,1.0,0.004979372024536133,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but [[short]] enough to make a dream seem possible . ",0.0,0.9751952290534973,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but [[inadequate]] enough to make a dream seem possible . ","Successful"
0.0,380.0,0.0,0.008028745651245117,"combining quick-cut editing and a blaring [[heavy]] metal much of the time , beck seems to be under the illusion that he 's [[shooting]] the latest system of a down video . ",1.0,0.7097958326339722,"combining quick-cut editing and a blaring [[irresistible]] metal much of the time , beck seems to be under the illusion that he 's [[catapulting]] the latest system of a down video . ","Successful"
1.0,574.0,1.0,0.0005035400390625,"the movie 's relatively simple plot and uncomplicated morality play [[well]] with the affable cast . ",0.0,0.9939132332801819,"the movie 's relatively simple plot and uncomplicated morality play [[down]] with the affable cast . ","Successful"
0.0,137.0,0.0,0.004261970520019531,"too [[often]] , the [[viewer]] is n't reacting to [[humor]] so [[much]] as they are [[wincing]] back in repugnance . ",0.0,0.44500213861465454,"too [[usually]] , the [[visitor]] is n't reacting to [[perkiness]] so [[richly]] as they are [[withdrawing]] back in repugnance . ","Failed"
