"num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
81.0,1.0,0.0034134387969970703,"this is a [[film]] [[well]] worth [[seeing]] , [[talking]] and [[singing]] heads and all .",0.0,0.6088072657585144,"this is a [[flick]] [[too]] worth [[viewing]] , [[chatter]] and [[song]] heads and all ."
26.0,1.0,0.019100308418273926,"ultimately , it [[ponders]] the reasons we need stories so [[much]] .",0.0,0.8302779793739319,"ultimately , it [[mulling]] the reasons we need stories so [[heavily]] ."
42.0,1.0,0.0065729618072509766,"one of the [[greatest]] family-oriented , fantasy-adventure movies ever .",0.0,0.5606930255889893,"one of the [[worst]] family-oriented , fantasy-adventure movies ever ."
29.0,1.0,0.0024276375770568848,"an utterly [[compelling]] 'who wrote it' in which the reputation of the most famous author who ever lived comes into question .",0.0,0.6750001907348633,"an utterly [[incontrovertible]] 'who wrote it' in which the reputation of the most famous author who ever lived comes into question ."
66.0,1.0,0.0034981966018676758,"( wendigo is ) why we go to the [[cinema]] : to [[be]] fed through the [[eye]] , the [[heart]] , the [[mind]] .",0.0,0.5239295959472656,"( wendigo is ) why we go to the [[flick]] : to [[ser]] fed through the [[peek]] , the [[coeur]] , the [[esprit]] ."
63.0,1.0,0.0029121041297912598,"[[offers]] a [[breath]] of the [[fresh]] [[air]] of true sophistication .",0.0,0.5337170362472534,"[[supplying]] a [[whiff]] of the [[fraiche]] [[aircraft]] of true sophistication ."
78.0,1.0,0.002773463726043701,"the [[movie]]'s ripe , enrapturing [[beauty]] will tempt those [[willing]] to [[probe]] its [[inscrutable]] [[mysteries]] .",0.0,0.6918187737464905,"the [[cine]]'s ripe , enrapturing [[cosmetology]] will tempt those [[desirous]] to [[surveys]] its [[unintelligible]] [[charades]] ."
61.0,1.0,0.0011062026023864746,"a disturbing and [[frighteningly]] [[evocative]] assembly of imagery and hypnotic music composed by philip glass .",0.0,0.6272498965263367,"a disturbing and [[pathetically]] [[suggestive]] assembly of imagery and hypnotic music composed by philip glass ."
68.0,1.0,0.003364264965057373,"not for everyone , but for those with whom it will connect , it's a [[nice]] departure from [[standard]] moviegoing [[fare]] .",0.0,0.5982856750488281,"not for everyone , but for those with whom it will connect , it's a [[peachy]] departure from [[habitual]] moviegoing [[fees]] ."
52.0,1.0,0.002968430519104004,"[[scores]] a [[few]] [[points]] for doing what it [[does]] with a [[dedicated]] and [[good]]-hearted professionalism .",0.0,0.9402555823326111,"[[footnotes]] a [[meager]] [[dot]] for doing what it [[did]] with a [[specialist]] and [[opportune]]-hearted professionalism ."
62.0,1.0,0.0174483060836792,"occasionally melodramatic , it's also [[extremely]] [[effective]] .",0.0,0.7806214094161987,"occasionally melodramatic , it's also [[terribly]] [[efficacious]] ."
50.0,1.0,0.0020334720611572266,"an idealistic love story that [[brings]] out the latent 15-[[year]]-[[old]] [[romantic]] in everyone .",0.0,0.8622820377349854,"an idealistic love story that [[begs]] out the latent 15-[[anno]]-[[obsolete]] [[romance]] in everyone ."
132.0,1.0,0.00032579898834228516,"with a cast that includes some of the [[top]] actors [[working]] in [[independent]] film , [[lovely]] & [[amazing]] [[involves]] [[us]] [[because]] it is so incisive , so bleakly [[amusing]] about how we go about our [[lives]] .",0.0,0.5629831552505493,"with a cast that includes some of the [[upper]] actors [[operating]] in [[autonomous]] film , [[glamorous]] & [[admirable]] [[presumes]] [[ours]] [[oj]] it is so incisive , so bleakly [[comic]] about how we go about our [[subsistence]] ."
47.0,1.0,0.0032811760902404785,"it [[helps]] that lil bow wow . . . [[tones]] down his pint-sized gangsta act to play someone who resembles a real kid .",0.0,0.5763250589370728,"it [[succour]] that lil bow wow . . . [[undertone]] down his pint-sized gangsta act to play someone who resembles a real kid ."
104.0,1.0,0.027940750122070312,"at about 95 minutes , [[treasure]] planet [[maintains]] a brisk pace as it [[races]] through the familiar story . however , it lacks [[grandeur]] and that epic quality [[often]] associated with stevenson's tale as well as with earlier disney efforts .",0.0,0.8187839388847351,"at about 95 minutes , [[hoard]] planet [[asserts]] a brisk pace as it [[camel]] through the familiar story . however , it lacks [[splendor]] and that epic quality [[habitually]] associated with stevenson's tale as well as with earlier disney efforts ."
19.0,1.0,0.007707715034484863,"light , [[cute]] and [[forgettable]] .",0.0,0.672183632850647,"light , [[purty]] and [[uninspired]] ."
70.0,1.0,0.008979618549346924,"if there's a way to [[effectively]] [[teach]] [[kids]] about the dangers of drugs , i think it's in projects [[like]] the ( unfortunately r-rated ) paid .",0.0,0.7302194237709045,"if there's a way to [[genuinely]] [[ensign]] [[infantile]] about the dangers of drugs , i think it's in projects [[iike]] the ( unfortunately r-rated ) paid ."
66.0,1.0,0.011350393295288086,"though everything might be literate and [[smart]] , it never [[took]] off and [[always]] seemed static .",0.0,0.5295679569244385,"though everything might be literate and [[shrewd]] , it never [[picked]] off and [[increasingly]] seemed static ."
88.0,1.0,0.0021706223487854004,"while it would be easy to give crush the [[new]] title of two [[weddings]] and a [[funeral]] , it's a [[far]] more [[thoughtful]] [[film]] than any [[slice]] of [[hugh]] grant whimsy .",0.0,0.7270455360412598,"while it would be easy to give crush the [[newer]] title of two [[wedlock]] and a [[crematorium]] , it's a [[much]] more [[considerate]] [[cine]] than any [[segment]] of [[lou]] grant whimsy ."
42.0,1.0,0.0042130351066589355,"ms . fulford-wierzbicki is almost [[spooky]] in her sulky , calculating lolita turn .",0.0,0.6764668226242065,"ms . fulford-wierzbicki is almost [[awful]] in her sulky , calculating lolita turn ."
48.0,1.0,0.03140890598297119,"like most bond outings in recent years , some of the stunts are so [[outlandish]] that they border on being cartoonlike . a heavy reliance on cgi technology is beginning to creep into the series .",0.0,0.5904191136360168,"like most bond outings in recent years , some of the stunts are so [[flamboyant]] that they border on being cartoonlike . a heavy reliance on cgi technology is beginning to creep into the series ."
84.0,1.0,0.0024016499519348145,"cantet [[perfectly]] [[captures]] the hotel lobbies , two-[[lane]] [[highways]] , and roadside [[cafes]] that permeate vincent's days",0.0,0.5544897317886353,"cantet [[entirely]] [[seized]] the hotel lobbies , two-[[lanes]] [[superhighway]] , and roadside [[coffee]] that permeate vincent's days"
41.0,1.0,0.015749812126159668,"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a [[refreshingly]] novel ride .",0.0,0.5547558665275574,"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a [[blithely]] novel ride ."
45.0,1.0,0.009920835494995117,"newton [[draws]] our [[attention]] [[like]] a magnet , and [[acts]] circles around her [[better]] known co-star , [[mark]] wahlberg .",0.0,0.7419391870498657,"newton [[drawn]] our [[heed]] [[iike]] a magnet , and [[behave]] circles around her [[clearer]] known co-star , [[markup]] wahlberg ."
145.0,1.0,0.0005730390548706055,"[[though]] it is by no [[means]] his best [[work]] , laissez-passer is a [[distinguished]] and distinctive effort by a bona-fide [[master]] , a [[fascinating]] [[film]] replete with [[rewards]] to [[be]] had by all [[willing]] to make the effort to [[reap]] them .",0.0,0.863369345664978,"[[notwithstanding]] it is by no [[mode]] his best [[labour]] , laissez-passer is a [[genteel]] and distinctive effort by a bona-fide [[marse]] , a [[enigmatic]] [[teatro]] replete with [[payoff]] to [[ser]] had by all [[desirous]] to make the effort to [[mowing]] them ."
113.0,1.0,0.006349027156829834,"fuller would surely have called this [[gutsy]] and at [[times]] [[exhilarating]] [[movie]] a [[great]] [[yarn]] .",0.0,0.6858614087104797,"fuller would surely have called this [[valiant]] and at [[hours]] [[thrilling]] [[cine]] a [[gargantuan]] [[flirtation]] ."
78.0,1.0,0.004586279392242432,"the [[film]] makes a [[strong]] [[case]] for the [[importance]] of the [[musicians]] in [[creating]] the motown [[sound]] .",0.0,0.6960499286651611,"the [[movie]] makes a [[vehement]] [[situations]] for the [[value]] of the [[songwriter]] in [[generate]] the motown [[sounds]] ."
80.0,1.0,0.014390528202056885,"gosling [[provides]] an [[amazing]] [[performance]] that dwarfs everything else in the film .",0.0,0.8499663472175598,"gosling [[prescribes]] an [[breathless]] [[execution]] that dwarfs everything else in the film ."
73.0,1.0,0.013955950736999512,"karmen [[moves]] like [[rhythm]] itself , her [[lips]] chanting to the beat , her [[long]] , [[braided]] [[hair]] doing little to [[wipe]] [[away]] the jeweled [[beads]] of [[sweat]] .",0.0,0.5383474230766296,"karmen [[shifting]] like [[melody]] itself , her [[lip]] chanting to the beat , her [[protracted]] , [[distorted]] [[hairdresser]] doing little to [[erase]] [[aside]] the jeweled [[heels]] of [[sweaty]] ."
50.0,1.0,0.0034941434860229492,"a [[real]] movie , about real people , that gives [[us]] a [[rare]] glimpse into a [[culture]] most of [[us]] don't know .",0.0,0.5094696879386902,"a [[actual]] movie , about real people , that gives [[ours]] a [[meagre]] glimpse into a [[crop]] most of [[ours]] don't know ."
32.0,1.0,0.013019144535064697,"in its ragged , cheap and unassuming way , the [[movie]] [[works]] .",0.0,0.5159894227981567,"in its ragged , cheap and unassuming way , the [[theater]] [[cooperating]] ."
92.0,1.0,0.017932415008544922,"some [[actors]] [[have]] so much [[charisma]] that you'd be [[happy]] to listen to them [[reading]] the phone [[book]] . hugh grant and sandra bullock are two such [[likeable]] [[actors]] .",0.0,0.6382701396942139,"some [[agents]] [[ai]] so much [[amulet]] that you'd be [[contented]] to listen to them [[readout]] the phone [[manual]] . hugh grant and sandra bullock are two such [[endearing]] [[gamers]] ."
108.0,1.0,0.000603795051574707,"sandra nettelbeck [[beautifully]] orchestrates the [[transformation]] of the [[chilly]] , neurotic , and self-[[absorbed]] [[martha]] as her [[heart]] begins to [[open]] .",0.0,0.5163366794586182,"sandra nettelbeck [[insanely]] orchestrates the [[changeover]] of the [[cooler]] , neurotic , and self-[[swallowed]] [[marci]] as her [[crux]] begins to [[fath]] ."
203.0,1.0,0.002169311046600342,"may [[be]] spoofing an [[easy]] [[target]] -- those [[old]] '50's [[giant]] [[creature]] [[features]] -- but . . . it [[acknowledges]] and [[celebrates]] their cheesiness as the [[reason]] why [[people]] [[get]] a [[kick]] out of [[watching]] them [[today]] .",0.0,0.5999462008476257,"may [[worden]] spoofing an [[simpler]] [[objective]] -- those [[obsolete]] '50's [[prodigious]] [[ogre]] [[characteristic]] -- but . . . it [[recognise]] and [[commemorates]] their cheesiness as the [[raison]] why [[volk]] [[arrive]] a [[bottom]] out of [[looking]] them [[yesterday]] ."
93.0,1.0,0.0020182132720947266,"behind the snow [[games]] and [[lovable]] [[siberian]] [[huskies]] ( plus one [[sheep]] [[dog]] ) , the picture [[hosts]] a parka-wrapped [[dose]] of [[heart]] .",0.0,0.569036602973938,"behind the snow [[toys]] and [[mignon]] [[siberia]] [[cougars]] ( plus one [[rams]] [[pup]] ) , the picture [[greeted]] a parka-wrapped [[dosages]] of [[coeur]] ."
51.0,1.0,0.0015015602111816406,"singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly [[captures]] the intended , er , spirit of the piece .",0.0,0.6543892621994019,"singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly [[seized]] the intended , er , spirit of the piece ."
90.0,1.0,0.002563774585723877,"everytime you [[think]] [[undercover]] [[brother]] [[has]] run out of steam , it finds a new [[way]] to surprise and [[amuse]] .",0.0,0.584653377532959,"everytime you [[suppose]] [[disguised]] [[brah]] [[owns]] run out of steam , it finds a new [[routing]] to surprise and [[distract]] ."
64.0,1.0,0.010235071182250977,"[[manages]] to be [[original]] , even [[though]] it rips off [[many]] of its [[ideas]] .",0.0,0.5934305191040039,"[[administered]] to be [[preliminary]] , even [[albeit]] it rips off [[assorted]] of its [[thinks]] ."
55.0,1.0,0.0008811354637145996,"whether or not you're enlightened by any of derrida's lectures on "" the other "" and "" the self , "" derrida is an [[undeniably]] fascinating and [[playful]] fellow .",0.0,0.5537720918655396,"whether or not you're enlightened by any of derrida's lectures on "" the other "" and "" the self , "" derrida is an [[doubtless]] fascinating and [[lightheaded]] fellow ."
59.0,1.0,0.013579785823822021,"this is the [[best]] american movie about [[troubled]] [[teens]] since 1998's whatever .",0.0,0.7009680271148682,"this is the [[preferable]] american movie about [[tumultuous]] [[underage]] since 1998's whatever ."
82.0,1.0,0.001797795295715332,"you'd [[think]] by now america would have had enough of plucky british eccentrics with hearts of gold . yet the [[act]] is [[still]] [[charming]] here .",0.0,0.520554780960083,"you'd [[presume]] by now america would have had enough of plucky british eccentrics with hearts of gold . yet the [[bill]] is [[however]] [[mignon]] here ."
58.0,1.0,0.002910435199737549,"a [[pleasant]] enough [[movie]] , [[held]] [[together]] by [[skilled]] ensemble actors .",0.0,0.6097894906997681,"a [[gratifying]] enough [[cine]] , [[obligated]] [[along]] by [[skilful]] ensemble actors ."
75.0,1.0,0.001142263412475586,"just the labour involved in creating the [[layered]] [[richness]] of the imagery in this chiaroscuro of madness and light is [[astonishing]] .",0.0,0.781242847442627,"just the labour involved in creating the [[superimposed]] [[profusion]] of the imagery in this chiaroscuro of madness and light is [[baffling]] ."
79.0,1.0,0.001952528953552246,"the [[animated]] subplot [[keenly]] depicts the [[inner]] struggles of our adolescent heroes - insecure , uncontrolled , and [[intense]] .",0.0,0.6734358668327332,"the [[spirited]] subplot [[severely]] depicts the [[inboard]] struggles of our adolescent heroes - insecure , uncontrolled , and [[stiff]] ."
45.0,1.0,0.07116836309432983,"disney has always been hit-or-miss when bringing [[beloved]] kids' books to the [[screen]] . . . tuck [[everlasting]] is a [[little]] of both .",0.0,0.9014673233032227,"disney has always been hit-or-miss when bringing [[dearest]] kids' books to the [[sieve]] . . . tuck [[perpetual]] is a [[minimal]] of both ."
74.0,1.0,0.06023859977722168,"morton is a great [[actress]] portraying a [[complex]] character , but morvern callar grows less compelling the farther it meanders from its shocking [[start]] .",0.0,0.7584752440452576,"morton is a great [[actresses]] portraying a [[tortuous]] character , but morvern callar grows less compelling the farther it meanders from its shocking [[booting]] ."
29.0,1.0,0.0032390952110290527,"a [[taut]] , [[intelligent]] psychological drama .",0.0,0.5686283111572266,"a [[jittery]] , [[shrewd]] psychological drama ."
77.0,1.0,0.0026761293411254883,"[[son]] of the [[bride]] may [[be]] a [[good]] [[half]]-[[hour]] too long but comes replete with a [[flattering]] [[sense]] of mystery and quietness .",0.0,0.5127291679382324,"[[jr]] of the [[bridle]] may [[worden]] a [[guten]] [[middle]]-[[hourly]] too long but comes replete with a [[flattered]] [[meaning]] of mystery and quietness ."
75.0,1.0,0.003018200397491455,"a simmering [[psychological]] drama in which the bursts of sudden violence are all the more [[startling]] for the [[slow]] buildup that [[has]] preceded them .",0.0,0.6072563529014587,"a simmering [[psychotropic]] drama in which the bursts of sudden violence are all the more [[perplexing]] for the [[sluggish]] buildup that [[had]] preceded them ."
133.0,1.0,0.0009658336639404297,"a [[compelling]] [[coming]]-of-age drama about the [[arduous]] journey of a [[sensitive]] young girl through a series of foster [[homes]] and a [[fierce]] struggle to pull [[free]] from her [[dangerous]] and domineering mother's hold over her .",0.0,0.6610161066055298,"a [[incontrovertible]] [[impending]]-of-age drama about the [[tedious]] journey of a [[sentient]] young girl through a series of foster [[lodgings]] and a [[stiff]] struggle to pull [[extricate]] from her [[precarious]] and domineering mother's hold over her ."
104.0,1.0,0.0004792213439941406,"a [[truly]] [[moving]] [[experience]] , and a [[perfect]] example of how [[art]] -- when [[done]] right -- can [[help]] [[heal]] , [[clarify]] , and [[comfort]] .",0.0,0.8565089702606201,"a [[indeed]] [[shifting]] [[experiment]] , and a [[faultless]] example of how [[arts]] -- when [[played]] right -- can [[succour]] [[fix]] , [[specify]] , and [[condolence]] ."
41.0,1.0,0.002869904041290283,"at heart the movie is a [[deftly]] [[wrought]] suspense yarn whose [[richer]] shadings work as coloring rather than substance .",0.0,0.6225259304046631,"at heart the movie is a [[clumsily]] [[milled]] suspense yarn whose [[wealthiest]] shadings work as coloring rather than substance ."
145.0,1.0,0.0012917518615722656,"this [[delicately]] [[observed]] [[story]] , [[deeply]] [[felt]] and [[masterfully]] [[stylized]] , is a [[triumph]] for its maverick [[director]] .",0.0,0.6574418544769287,"this [[mildly]] [[complied]] [[narration]] , [[severely]] [[estimated]] and [[beautifully]] [[sleek]] , is a [[sieg]] for its maverick [[steering]] ."
38.0,1.0,0.010923504829406738,"if this movie were a book , it would be a page-turner , you can't [[wait]] to see what happens next .",0.0,0.717492401599884,"if this movie were a book , it would be a page-turner , you can't [[standby]] to see what happens next ."
57.0,1.0,0.004863083362579346,"absorbing and [[disturbing]] -- perhaps more disturbing than originally intended -- but a little [[clarity]] would have gone a long [[way]] .",0.0,0.7342243194580078,"absorbing and [[puzzling]] -- perhaps more disturbing than originally intended -- but a little [[lucidity]] would have gone a long [[routing]] ."
47.0,1.0,0.009308874607086182,"haneke [[challenges]] us to [[confront]] the [[reality]] of [[sexual]] [[aberration]] .",0.0,0.5383680462837219,"haneke [[obstacles]] us to [[facing]] the [[fact]] of [[genital]] [[absurdity]] ."
129.0,1.0,0.0014690160751342773,"the [[appearance]] of treebeard and gollum's [[expanded]] role will either have you [[loving]] what you're [[seeing]] , or rolling your eyes . i loved it ! gollum's 'performance' is [[incredible]] !",0.0,0.573736310005188,"the [[guise]] of treebeard and gollum's [[prolonging]] role will either have you [[oi]] what you're [[ver]] , or rolling your eyes . i loved it ! gollum's 'performance' is [[stupendous]] !"
80.0,1.0,0.010805368423461914,"it's the [[best]] film of the [[year]] [[so]] far , the benchmark against which all other [[best]] picture contenders [[should]] [[be]] measured .",0.0,0.7647777795791626,"it's the [[preferable]] film of the [[anno]] [[too]] far , the benchmark against which all other [[better]] picture contenders [[ought]] [[worden]] measured ."
32.0,1.0,0.00885242223739624,"an [[imaginative]] [[comedy]]/thriller .",0.0,0.8604243397712708,"an [[creative]] [[pretense]]/thriller ."
113.0,1.0,0.003468811511993408,"this is a [[startling]] [[film]] that gives you a [[fascinating]] , [[albeit]] depressing view of [[iranian]] [[rural]] [[life]] close to the iraqi border .",0.0,0.5578765273094177,"this is a [[perplexing]] [[movies]] that gives you a [[enigmatic]] , [[whilst]] depressing view of [[teheran]] [[agricultural]] [[llfe]] close to the iraqi border ."
35.0,1.0,0.0017688870429992676,"a few [[artsy]] [[flourishes]] aside , [[narc]] is as [[gritty]] as a movie [[gets]] these days .",0.0,0.5442319512367249,"a few [[eclectic]] [[blossoms]] aside , [[snitch]] is as [[sandstone]] as a movie [[becomes]] these days ."
66.0,1.0,0.003380417823791504,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly [[beautiful]] to look at .",0.0,0.5806814432144165,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly [[leggy]] to look at ."
50.0,1.0,0.003016531467437744,"the movie is a [[blast]] of educational [[energy]] , as bouncy animation and catchy songs escort you through the entire 85 minutes .",0.0,0.932340145111084,"the movie is a [[blowout]] of educational [[electricity]] , as bouncy animation and catchy songs escort you through the entire 85 minutes ."
173.0,1.0,0.0005023479461669922,"together , tok and o [[orchestrate]] a [[buoyant]] , darkly [[funny]] [[dance]] of [[death]] . in the [[process]] , they [[demonstrate]] that there's [[still]] a [[lot]] of [[life]] in [[hong]] kong [[cinema]] .",0.0,0.5802690982818604,"together , tok and o [[coordinate]] a [[upbeat]] , darkly [[comical]] [[bal]] of [[dies]] . in the [[proceeding]] , they [[demo]] that there's [[nevertheless]] a [[batches]] of [[subsistence]] in [[hk]] kong [[cine]] ."
91.0,1.0,0.0003584623336791992,"katz uses archival footage , [[horrifying]] documents of lynchings , [[still]] photographs and [[charming]] old reel-to-reel recordings of meeropol entertaining his [[children]] to create his song history , but most [[powerful]] of all is the song itself",0.0,0.5632103085517883,"katz uses archival footage , [[disgusting]] documents of lynchings , [[nevertheless]] photographs and [[charms]] old reel-to-reel recordings of meeropol entertaining his [[minors]] to create his song history , but most [[emphatic]] of all is the song itself"
141.0,1.0,0.0006080865859985352,"doug liman , the [[director]] of [[bourne]] , [[directs]] the traffic [[well]] , gets a [[nice]] wintry [[look]] from his [[locations]] , absorbs [[us]] with the [[movie]]'s spycraft and uses damon's [[ability]] to [[be]] [[focused]] and [[sincere]] .",0.0,0.5337885618209839,"doug liman , the [[administrator]] of [[bourn]] , [[direct]] the traffic [[bah]] , gets a [[peachy]] wintry [[peek]] from his [[locators]] , absorbs [[ours]] with the [[theater]]'s spycraft and uses damon's [[jurisdiction]] to [[ser]] [[spotlight]] and [[candid]] ."
40.0,1.0,0.1660175919532776,"while mcfarlane's animation [[lifts]] the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story .",0.0,0.5815385580062866,"while mcfarlane's animation [[hoist]] the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story ."
55.0,1.0,0.0008121132850646973,"[[writer]]-director burger imaginatively [[fans]] the embers of a dormant national [[grief]] and curiosity that has calcified into chronic cynicism and fear .",0.0,0.5096837282180786,"[[scriptwriter]]-director burger imaginatively [[stalkers]] the embers of a dormant national [[misery]] and curiosity that has calcified into chronic cynicism and fear ."
69.0,1.0,0.010920345783233643,"if nothing else , this [[movie]] [[introduces]] a promising , [[unusual]] kind of [[psychological]] [[horror]] .",0.0,0.7428792119026184,"if nothing else , this [[cine]] [[presented]] a promising , [[atypical]] kind of [[psychiatric]] [[ugliness]] ."
12.0,1.0,0.06833386421203613,". . . a roller-[[coaster]] [[ride]] of a movie",0.0,0.5627977848052979,". . . a roller-[[drift]] [[wrinkle]] of a movie"
30.0,1.0,0.0033466219902038574,"chicago is [[sophisticated]] , brash , sardonic , completely [[joyful]] in its execution .",0.0,0.6158561706542969,"chicago is [[complicate]] , brash , sardonic , completely [[smiley]] in its execution ."
47.0,1.0,0.031062662601470947,"i [[enjoyed]] time of favor while i was watching it , but i was [[surprised]] at how quickly it faded from my memory .",0.0,0.5004463195800781,"i [[rained]] time of favor while i was watching it , but i was [[aghast]] at how quickly it faded from my memory ."
132.0,1.0,0.008029460906982422,"in a [[normal]] screen [[process]] , these bromides would be barely enough to [[sustain]] an interstitial program on the discovery channel . but in imax 3-d , the clichés disappear into the vertiginous [[perspectives]] [[opened]] up by the [[photography]] .",0.0,0.8478453755378723,"in a [[routine]] screen [[proceeding]] , these bromides would be barely enough to [[maintenance]] an interstitial program on the discovery channel . but in imax 3-d , the clichés disappear into the vertiginous [[eyesight]] [[begun]] up by the [[photos]] ."
64.0,1.0,0.005961894989013672,"[[steve]] irwin's [[method]] is [[ernest]] hemmingway at accelerated [[speed]] and [[volume]] .",0.0,0.5269684791564941,"[[steph]] irwin's [[methodology]] is [[arian]] hemmingway at accelerated [[hasten]] and [[workload]] ."
63.0,1.0,0.003264486789703369,"the values that [[have]] [[held]] the enterprise [[crew]] [[together]] through previous [[adventures]] and [[perils]] do so again-courage , self-sacrifice and patience under pressure .",0.0,0.6370255947113037,"the values that [[ai]] [[obligated]] the enterprise [[seamen]] [[all]] through previous [[shenanigans]] and [[hazard]] do so again-courage , self-sacrifice and patience under pressure ."
93.0,1.0,0.015895962715148926,"on the [[surface]] , it's a [[lovers]]-on-the-[[run]] crime flick , but it has a [[lot]] in common with piesiewicz's and kieslowski's earlier [[work]] , [[films]] like the double [[life]] of veronique .",0.0,0.5162209272384644,"on the [[acreage]] , it's a [[stalkers]]-on-the-[[managed]] crime flick , but it has a [[batches]] in common with piesiewicz's and kieslowski's earlier [[labour]] , [[cine]] like the double [[hayat]] of veronique ."
130.0,1.0,0.002991974353790283,"a [[refreshing]] korean [[film]] about five female [[high]] school [[friends]] who face an uphill [[battle]] when they try to take their [[relationships]] into deeper waters .",0.0,0.5495156645774841,"a [[modernized]] korean [[cine]] about five female [[upper]] school [[chummy]] who face an uphill [[tussle]] when they try to take their [[coitus]] into deeper waters ."
60.0,1.0,0.006842195987701416,"4 [[friends]] , 2 couples , 2000 miles , and all the pabst blue [[ribbon]] beer they can drink - it's the [[ultimate]] redneck road-trip .",0.0,0.5061991214752197,"4 [[fellas]] , 2 couples , 2000 miles , and all the pabst blue [[tape]] beer they can drink - it's the [[latter]] redneck road-trip ."
75.0,1.0,0.028830111026763916,"a [[romantic]] [[comedy]] that [[operates]] by the [[rules]] of its own self-[[contained]] [[universe]] .",0.0,0.9800552129745483,"a [[sentimental]] [[pretense]] that [[runs]] by the [[provisions]] of its own self-[[contain]] [[planet]] ."
68.0,1.0,0.00262606143951416,"the film is often [[filled]] with a sense of [[pure]] wonderment and [[excitement]] not [[often]] seen in today's cinema [[du]] sarcasm",0.0,0.7988348007202148,"the film is often [[encumbered]] with a sense of [[mere]] wonderment and [[commotion]] not [[fluently]] seen in today's cinema [[des]] sarcasm"
